Model,n_bits,ROC AUC,error
xgb, ,0.8922,0.0
svc, ,0.84315,4.999999999999449e-05
rf, ,0.896,0.0037000000000000366
lr, ,0.8336,0.0005000000000000004
knn, ,0.8801,0.0
