Model,n_bits,ROC AUC,error
xgb, ,0.8679,0.012900000000000023
svc, ,0.7812,0.04159999999999997
rf, ,0.821266666667,0.03815000000000002
lr, ,0.81765,0.015449999999999964
knn, ,0.56038,0.00030000000000002247
