Model,n_bits,ROC AUC,error
xgb, ,0.92375,0.022150000000000003
svc, ,0.867,0.0
rf, ,0.7731,0.009000000000000008
lr, ,0.80205,0.0011500000000000399
knn, ,0.66715,0.024050000000000016
