Model,n_bits,ROC AUC,error
xgb, ,0.8954,0.010199999999999987
svc, ,0.78475,0.017350000000000032
rf, ,0.78915,0.035999999999999976
lr, ,0.843083333333,0.029600000000000015
knn, ,0.548083333333,0.008750000000000036
