Model,n_bits,ROC AUC,error
xgb, ,0.9542,0.0121
svc, ,0.90285,0.000250000000000028
rf, ,0.85825,0.044550000000000034
lr, ,0.78205,4.999999999999449e-05
knn, ,0.5573,0.0021999999999999797
