Model,n_bits,ROC AUC,error
xgb, ,0.8398,0.02429999999999999
svc, ,0.77155,0.034550000000000025
rf, ,0.7232,0.07205
lr, ,0.754466666667,0.011749999999999983
knn, ,0.637683333333,0.005949999999999955
